airline_id,name,alias,code,callsign,country,active
3361,Mac Dan Aviation Corporation,\N,MCN,MAC DAN,United States,False
3362,MacKnight Airlines,\N,MTD,,Australia,False
3363,Macair Airlines,\N,MCK,,Australia,True
3364,Macedonian Airlines,\N,MCS,MACAIR,Greece,False
3365,Madina Air,\N,MDH,MADINA AIR,Libya,False
3366,Maersk,\N,,,Denmark,True
3367,Magic Blue Airlines,\N,MJB,MAGIC BLUE,Netherlands,False
3368,Magna Air,\N,MGR,MAGNA AIR,Austria,False
3369,Mahalo Air,\N,MLH,MAHALO,United States,False
3370,Mahan Air,\N,IRM,MAHAN AIR,Iran,True
3371,Mahfooz Aviation,\N,MZS,MAHFOOZ,Gambia,False
3372,Maine Aviation,\N,MAT,MAINE-AV,United States,False
3373,Majestic Airlines,\N,MAJ,MAGIC AIR,United States,False
3374,Mak Air,\N,AKM,MAKAIR,Kazakhstan,False
3375,Malagasy Airlines,\N,MLG,,Madagascar,False
3376,Malawi Express,\N,MLX,MALAWI EXPRESS,Malawi,False
3377,Malaya Aviatsia Dona,\N,MKK,AEROKEY,Russia,False
3378,Malaysia Airlines,\N,MAS,MALAYSIAN,Malaysia,True
3379,Mali Air,\N,MAE,MALI AIREXPRESS,Austria,False
3380,Mali Air Express,\N,VXP,AVION EXPRESS,Mali,False
3381,Mali Airways,\N,MTZ,MALI AIRWAYS,Mali,False
3382,Malila Airlift,\N,MLC,MALILA,Democratic Republic of the Congo,False
3383,Mall Airways,\N,MLS,MALL-AIRWAYS,United States,False
3384,Malmo Aviation,\N,SCW,SCANWING,Sweden,True
3385,Malmoe Air Taxi,\N,LOD,LOGIC,Sweden,False
3386,Malmö Aviation,\N,SCW,Scanwings,Sweden,True
3387,Malta Air Charter,\N,MAC,MALTA CHARTER,Malta,True
3388,Malta Wings,\N,MWS,MALTA WINGS,Malta,False
3389,Malév,\N,MAH,MALEV,Hungary,True
3390,Manaf International Airways,\N,MLB,MANAF,Burundi,False
3391,Mandala Airlines,\N,MDL,MANDALA,Indonesia,True
3392,Mandarin Airlines,\N,MDA,Mandarin,Taiwan,True
3393,Mango,\N,MNO,TULCA,South Africa,True
3394,Manhattan Air,\N,MHN,MANHATTAN,United Kingdom,False
3395,Manitoulin Air Services,\N,MTO,MANITOULIN,Canada,False
3396,Mann Air,\N,MNR,TEEMOL,United Kingdom,False
3397,Mannion Air Charter,\N,MAN,MANNION,United States,False
3398,Mantrust Asahi Airways,\N,MTS,MANTRUST,Indonesia,False
3399,Manx Airlines,\N,MNX,MANX,United Kingdom,False
3400,Maple Air Services,\N,MAD,MAPLE AIR,Canada,False
3401,March Helicopters,\N,MAR,MARCH,United Kingdom,False
3402,Marcopolo Airways,\N,MCP,MARCOPOLO,Afghanistan,False
3403,Marghi Air,\N,MGI,MARGHI,Nigeria,False
3404,Markair,\N,MRK,MARKAIR,United States,False
3405,Markoss Aviation,\N,MKO,GOSHAWK,United Kingdom,False
3406,Mars RK,\N,MRW,AVIAMARS,Ukraine,False
3407,Marshall Aerospace,\N,MCE,MARSHALL,United Kingdom,False
3408,Marsland Aviation,\N,MSL,MARSLANDAIR,Sudan,False
3409,Martin Aviation Services,\N,XMA,,United States,False
3410,Martin-Baker,\N,MBE,MARTIN,United Kingdom,False
3411,Martinair,\N,MPH,MARTINAIR,Netherlands,True
3412,Martinaire,\N,MRA,MARTEX,United States,False
3413,Martyn Fiddler Associates,\N,MFA,SEAHORSE,United Kingdom,False
3414,Marvin Limited,\N,MVN,MARVIN,United Kingdom,False
3415,Maryland State Police,\N,TRP,TROOPER,United States,False
3416,Massachusetts Institute of Technology,\N,MTH,RESEARCH,United States,False
3417,Massey University School of Aviation,\N,MSY,MASSEY,New Zealand,False
3418,Master Airways,\N,MSW,MASTER AIRWAYS,Serbia,False
3419,Master Planner,\N,MPL,,United States,False
3420,Masterjet,\N,LMJ,MASTERJET,Portugal,False
3421,Mastertop Linhas Aereas,\N,,,Brazil,False
3422,Mauria,\N,MIA,MAURIA,Mauritania,False
3423,Mauritanienne Aerienne Et Navale,\N,MNV,NAVALE,Mauritania,False
3424,Mauritanienne Air Fret,\N,MRF,MAUR-FRET,Mauritania,False
3425,Mauritanienne Airways,\N,MWY,MAURITANIENNE,Mauritania,False
3426,Mauritanienne De Transport Aerien,\N,MDE,MAURI-TRANS,Mauritania,False
3427,Maverick Airways,\N,MVR,MAV-AIR,United States,False
3428,Mavial Magadan Airlines,\N,MVL,Mavial,Russia,False
3429,Max Avia,\N,MAI,MAX AVIA,Kyrgyzstan,False
3430,Max Sea Food,\N,MSF,MAXESA,El Salvador,False
3431,Max-Aviation,\N,MAX,MAX AVIATION,Canada,False
3432,Maxair,\N,MXL,MAXAIR,Sweden,True
3433,Maximus Air Cargo,\N,MXU,CARGO MAX,United Arab Emirates,False
3434,Maxjet Airways,\N,MXJ,MAX-JET,United States,False
3435,Maxsus-Avia,\N,MXS,MAXSUS-AVIA,Uzbekistan,False
3436,May Air Xpress,\N,MXP,BEECHNUT,United States,False
3437,Maya Island Air,\N,MYD,MYLAND,Belize,True
3438,Mayair,\N,MYI,MAYAIR,Mexico,False
3439,Mbach Air,\N,MBS,MBACHI AIR,Malawi,False
3440,McAlpine Helicopters,\N,MCH,MACLINE,United Kingdom,False
3441,McCall Aviation,\N,MKL,MCCALL,United States,False
3442,McDonnell Douglas,\N,DAC,DACO,United States,False
3443,McNeely Charter Services,\N,MDS,MID-SOUTH,United States,False
3444,Med-Trans of Florida,\N,MEK,MED-TRANS,United States,False
3445,Medavia Company,\N,MDM,MEDAVIA,Malta,False
3446,Medical Air Rescue Services,\N,MRZ,MARS,Zimbabwe,False
3447,Medical Aviation Services,\N,MCL,MEDIC,United Kingdom,False
3448,Mediterranean Air Freight,\N,MDF,MED-FREIGHT,Greece,False
3449,Mediterranean Airways,\N,MDY,,Egypt,False
3450,Medjet International,\N,MEJ,MEDJET,United States,False
3451,Mega,\N,MGK,MEGLA,Kazakhstan,False
3452,Mega Linhas Aereas,\N,MEL,MEGA AIR,Brazil,False
3453,Mekong Airlines,\N,MKN,MEKONG AIRLINES,Cambodia,False
3454,Menajet,\N,MNJ,MENAJET,Lebanon,False
3456,Merchant Express Aviation,\N,MXX,MERCHANT,Nigeria,False
3457,Mercury Aircourier Service,\N,MEC,MERCAIR,United States,False
3458,Meridian,\N,POV,AIR POLTAVA,Ukraine,False
3459,Meridian Air Cargo,\N,MRD,MERIDIAN,United States,False
3460,Meridian Airlines,\N,MHL,HASSIMAIR,Nigeria,False
3461,Meridian Aviation,\N,DSL,DIESEL,United Kingdom,False
3462,Meridian Limited,\N,MEM,MERIDIAN CHERRY,Ukraine,False
3463,Meridiana,\N,ISS,MERAIR,Italy,True
3464,Merlin Airways,\N,MEI,AVALON,United States,False
3465,Merpati Nusantara Airlines,\N,MNA,MERPATI,Indonesia,True
3466,Mesa Airlines,\N,ASH,AIR SHUTTLE,United States,True
3467,Mesaba Airlines,\N,MES,MESABA,United States,True
3468,Meta Linhas A,\N,MSQ,META,Brazil,False
3469,Meteorological Research Flight,\N,MET,METMAN,United Kingdom,False
3470,Methow Aviation,\N,MER,METHOW,United States,False
3471,Metro Business Aviation,\N,MVI,,United Kingdom,False
3472,Metro Express,\N,MEX,EAGLE EXPRESS,United States,False
3473,Metroflight,\N,MTR,METRO,United States,False
3474,Metrojet,\N,MTJ,METROJET,Hong Kong SAR of China,False
3475,Metropix UK,\N,PIX,METROPIX,United Kingdom,False
3476,Metroplis,\N,MPS,METRO REGIONAL,Netherlands,False
3477,Mex Blue,\N,MXB,MEX BLUE,Mexico,False
3478,Mex-Jet,\N,MJT,MEJETS,Mexico,False
3479,Mexicana de Aviaci,\N,MXA,MEXICANA,Mexico,True
3480,Mexico Transportes Aereos,\N,MXT,TRANSMEX,Mexico,False
3481,Miami Air Charter,\N,HUR,HURRICANE CHARTER,United States,False
3482,Miami Air International,\N,BSK,BISCAYNE,United States,False
3483,Miami Valley Aviation,\N,OWL,NIGHT OWL,United States,False
3484,Miapet-Avia,\N,MPT,MIAPET,Armenia,False
3485,Michelin Air Services,\N,BIB,,France,False
3486,Micromatter Technology Solutions,\N,WIZ,WIZARD,United Kingdom,False
3487,Mid Airlines,\N,NYL,NILE,Sudan,False
3488,Mid-Pacific Airlines,\N,MPA,MID PAC,United States,False
3489,Midamerica Jet,\N,MJR,MAJOR,United States,False
3490,Middle East Airlines,\N,MEA,CEDAR JET,Lebanon,True
3491,Midland Airport Services,\N,MID,,United Kingdom,False
3492,Midline Air Freight,\N,MFR,MIDLINE FREIGHT,United States,False
3493,Midstate Airlines,\N,MIS,MIDSTATE,United States,False
3494,Midway Airlines,\N,MDW,MIDWAY,United States,True
3495,Midway Express,\N,FLA,PALM,United States,False
3496,Midwest Air Freighters,\N,FAX,FAIRFAX,United States,False
3497,Midwest Airlines,\N,MEP,,United States,True
3498,Midwest Airlines (Egypt),\N,MWA,,Egypt,True
3499,Midwest Aviation,\N,NIT,NIGHTTRAIN,United States,False
3500,Midwest Aviation Division,\N,MWT,MIDWEST,United States,False
3501,Midwest Helicopters De Mexico,\N,HTE,HELICOPTERSMEXICO,Mexico,False
3502,Millardair,\N,MAB,MILLARDAIR,Canada,False
3503,Millen Corporation,\N,RJM,MILLEN,United Kingdom,False
3504,Millennium Air,\N,MLK,NIGERJET,Nigeria,False
3505,Miller Flying Services,\N,MFS,MILLER TIME,United States,False
3506,Million Air,\N,OXO,MILL AIR,United States,False
3507,Mimino,\N,MIM,MIMINO,Russia,False
3508,Mina Airline Company,\N,NAB,,Egypt,False
3509,Minair,\N,OMR,ORMINE,Central African Republic,False
3510,Minebea Technologies,\N,EBE,MINEBEA,United States,False
3511,Mines Air Services Zambia,\N,MAZ,MINES,Zambia,False
3512,Miniliner,\N,MNL,MINILINER,Italy,False
3513,Ministic Air,\N,MNS,MINISTIC,Canada,False
3514,Ministry of Agriculture,\N,WDG, Fisheries and Food,WATCHDOG,False
3515,Minsk Aircraft Overhaul Plant,\N,LIR,LISLINE,Belarus,False
3516,Miramichi Air Service,\N,MIR,MIRAMICHI,Canada,False
3517,Miras,\N,MIF,MIRAS,Kazakhstan,False
3518,Misr Overseas Airways,\N,MOS,,Egypt,False
3519,Mission Aviation Fellowship,\N,MAF,MISSI,Indonesia,False
3520,Missionair,\N,MSN,MISIONAIR,Spain,False
3521,Missions Gouvernemtales Francaises,\N,MRN,MARIANNE,France,False
3522,Mississippi State University,\N,BDG,BULLDOG,United States,False
3523,Mississippi Valley Airways,\N,MVA,VALAIR,United States,False
3524,Mistral Air,\N,MSA,AIRMERCI,Italy,False
3525,Mobil Oil,\N,MBO,MOBIL,Canada,False
3526,Mocambique Expresso,\N,MXE,MOZAMBIQUE EXPRESS,Mozambique,False
3527,Mofaz Air,\N,MFZ,MOFAZ AIR,Malaysia,False
3528,Moldaeroservice,\N,MLE,MOLDAERO,Moldova,False
3529,Moldavian Airlines,\N,MDV,MOLDAVIAN,Moldova,True
3530,Moldova,\N,MVG,MOLDOVA-STATE,Moldova,False
3531,Mombasa Air Safari,\N,RRV,SKYROVER,Kenya,False
3532,Monarch Airlines,\N,MON,MONARCH,United Kingdom,True
3533,Monarch Airlines,\N,MNH,MONARCH AIR,United States,False
3534,Myway Airlines,\N,,,Italy,True
3535,Moncton Flying Club,\N,MFC,EAST WIND,Canada,False
3536,Monde Air Charters,\N,MDB,MONDEAIR CARGO,United Kingdom,False
3537,Monerrey Air Taxi,\N,MTI,MONTERREY AIR,Mexico,False
3538,Monky Aerotaxis,\N,MKY,MONKY,Mexico,False
3539,Montenegro Airlines,\N,MGX,MONTAIR,Montenegro,True
3540,Montserrat Airways,\N,MNT,MONTSERRAT,Montserrat,False
3541,Mooney Aircraft Corporation,\N,MNY,MOONEY FLIGHT,United States,False
3542,Morningstar Air Express,\N,MAL,MORNINGSTAR,Canada,True
3543,Morris Air Service,\N,MSS,WASATCH,United States,False
3544,Morrison Flying Service,\N,MRO,MORRISON,United States,False
3545,Moskovia Airlines,\N,GAI,GROMOV AIRLINE,Russia,True
3546,Mosphil Aero,\N,MPI,MOSPHIL,Philippines,False
3547,Motor Sich,\N,MSI,MOTOR SICH,Ukraine,True
3548,Mount Cook Airlines,\N,NZM,MOUNTCOOK,New Zealand,False
3549,Mountain Air Cargo,\N,MTN,MOUNTAIN,United States,False
3550,Mountain Air Company,\N,MTC,MOUNTAIN LEONE,Sierra Leone,False
3551,Mountain Air Express,\N,PKP,PIKES PEAK,United States,False
3552,Mountain Air Service,\N,BRR,MOUNTAIN AIR,United States,False
3553,Mountain Bird,\N,MBI,MOUNTAIN BIRD,United States,False
3554,Mountain High Aviation,\N,MHA,MOUNTAIN HIGH,United States,False
3555,Mountain Pacific Air,\N,MPC,MOUNTAIN PACIFIC,Canada,False
3556,Mountain Valley Air Service,\N,MTV,MOUNTAIN VALLEY,United States,False
3557,Mowhawk Airlines,\N,MOW,MOHAWK AIR,United States,False
3558,Mudan Airlines,\N,MDN,,Somali Republic,False
3559,Mudanjiang General Aviation,\N,CMJ,MUDANJIANG,China,False
3560,Multi Taxi,\N,MTX,MULTITAXI,Mexico,False
3561,Multi-Aero,\N,WBR,WEBER,United States,False
3562,Multiflight,\N,MFT,YORKAIR,,False
3563,Murmansk Aircompany,\N,MNZ,MURMAN AIR,Russia,False
3564,Murray Air,\N,MUA,MURRAY AIR,United States,False
3565,Musrata Air Transport,\N,MMR,MUSRATA AIR,Libya,False
3566,Mustique Airways,\N,MAW,MUSTIQUE,Barbados,False
3567,My Way Airlines,\N,MYW,FRANKY,Italy,False
3568,MyTravel Airways,\N,MYT,KESTREL,United Kingdom,True
3569,Myanma Airways,\N,UBA,UNIONAIR,Myanmar,True
3570,Myanmar Airways International,\N,MMM,assignment postponed,Myanmar,True
3571,Myflug,\N,MYA,MYFLUG,Iceland,True
3572,Mytravel Airways,\N,VKG,VIKING,Denmark,False
3573,NEL Cargo,\N,NLG,NELCARGO,Ivory Coast,False
3574,NHT Lineas Aereas,\N,NHG,HELGA,Brazil,False
3575,NZ Warbirds Association,\N,WAR,WARBIRDS,New Zealand,False
3576,Nacoia Lda,\N,ANL,AIR NACOIA,Angola,False
3577,Nada Air Service,\N,NHZ,NADA AIR,Chad,False
3578,Compangnie Nationale Naganagani,\N,BFN,,Burkina Faso,False
3579,Nahanni Air Services Ltd,\N,NAH,NAHANNI,Canada,False
3580,Nakheel Aviation,\N,NKL,NAKHEEL,United Arab Emirates,False
3581,Namibia Commerical Aviation,\N,MRE,MED RESCUE,Namibia,False
3582,Namibian Defence Force,\N,NDF,NAMIBIAN AIR FORCE,Namibia,False
3583,Nanjing Airlines,\N,CNJ,NINGHANG,China,False
3584,Nantucket Airlines,\N,ACK,ACK AIR,United States,False
3585,Nanyah Aviation,\N,NYA,NANYAH,Israel,False
3586,Napier Air Service Inc,\N,NAP,NAPIER,United States,False
3587,Nas Air,\N,NCM,AIR BANE,Angola,False
3588,Nas Air,\N,,,Mali,False
3589,Nasair,\N,NAS,NASAIRWAYS,Eritrea,True
3590,Nashville Jet Charters,\N,NJC,NASHVILLE JET,United States,False
3591,Natalco Air Lines,\N,NCO,NATALCO,S,False
3592,Natioanl Air Traffic Controllers Association,\N,NTK,NATCA,United States,False
3593,National Air Charter,\N,NSR,NASAIR,Indonesia,False
3594,National Air Traffic Services,\N,RFI,SHERLOCK,United Kingdom,False
3595,National Airlines,\N,NAN,NATION AIR,United States,False
3596,National Airlines,\N,NCN,,Chile,False
3597,National Airlines,\N,ROK,RED ROCK,United States,False
3598,National Airlines,\N,NAL,NATIONAL,United States,False
3599,National Airlines,\N,KUS,KUSWAG,South Africa,False
3600,National Airways Cameroon,\N,,,Cameroon,False
3601,National Airways Corporation,\N,LFI,AEROMED,South Africa,False
3602,National Aviation Company,\N,GTY,,Egypt,False
3603,National Aviation Consultants,\N,TNC,NATCOM,Canada,False
3604,National Express,\N,NXT,NATIONAL FREIGHT,United States,False
3605,National Grid,\N,GRD,GRID,United Kingdom,False
3606,National Jet Express,\N,JTE,JETEX,Australia,False
3607,National Jet Service,\N,AND,AIR INDIANA,United States,False
3608,National Jet Systems,\N,NJS,NATIONAL JET,Australia,True
3609,National Oceanic and Atmospheric Administration,\N,NAA,NOAA,United States,False
3610,National Overseas Airlines Company,\N,NOL,NAT AIRLINE,Egypt,False
3611,Nationale Luchtvaartschool,\N,NLS,PANDER,Netherlands,False
3612,Nations Air Express Inc,\N,NAE,NATIONS EXPRESS,United States,False
3613,Nationwide Airlines,\N,NTW,NATIONWIDE,South Africa,True
3614,Nationwide Airlines (Zambia),\N,NWZ,ZAMNAT,Zambia,False
3615,Natural Environment Research Council,\N,EVM,SCIENCE,United Kingdom,False
3616,Natureair,\N,NRR,NATUREAIR,Costa Rica,False
3617,Naturelink Charter,\N,NRK,NATURELINK,South Africa,False
3618,Nauru Air Corporation,\N,RON,AIR NAURU,Nauru,True
3619,NAV CANADA,\N,NVC,NAV CAN,Canada,False
3620,Nav Flight Planning,\N,NAV,NAV DISPATCH,Czech Republic,False
3621,Navegacao Aerea De Portugal,\N,NVP,,Portugal,False
3622,Navegacion Servicios Aereos Canarios SA,\N,NAY,NAYSA,Spain,False
3623,Navid,\N,IRI,NAVID,Iran,False
3624,Naviera Mexicana,\N,NVM,NAVIERA,Mexico,False
3625,Navigator Airlines,\N,NVL,NAVLINES,Armenia,False
3626,Navinc Airlines Services,\N,XNV,,United States,False
3627,Navitaire,\N,,,United States,False
3628,Navtech System Support,\N,XNS,,Canada,False
3629,Nayzak Air Transport,\N,NZA,,Libya,False
3630,State of Nebraska,\N,NEB,NEBRASKA,United States,False
3631,Necon Air,\N,NEC,NECON AIR,Nepal,False
3632,Nederlandse Kustwacht,\N,NCG,NETHERLANDS COASTGUARD,Netherlands,False
3633,Nefteyugansk Aviation Division,\N,NFT,NEFTEAVIA,Russia,False
3634,Neiltown Air,\N,NLA,NEILTOWN AIR,Canada,False
3635,Nelair Charters,\N,NLC,NELAIR,South Africa,False
3636,Nelson Aviation College,\N,CGE,COLLEGE,New Zealand,False
3637,Nepal Airlines,\N,RNA,ROYAL NEPAL,Nepal,True
3638,Neos,\N,NOS,MOONFLOWER,Italy,False
3639,Neosiam Airways,\N,TOX,SKY KINGDOM,Thailand,False
3640,Neric,\N,NSL,NERICAIR,United Kingdom,False
3641,NetJets,\N,EJA,EXECJET,United States,True
3642,Network Aviation Services,\N,NET,NETWORK,Nigeria,False
3643,New England Air Express,\N,NEZ,ENGAIR,United States,False
3644,New England Airlines,\N,NEA,NEW ENGLAND,United States,True
3645,New Heights 291,\N,NHT,NEWHEIGHTS,South Africa,False
3646,New World Jet Corporation,\N,NWD,NEW WORLD,United States,False
3647,New York Helicopter,\N,NYH,NEW YORK,United States,False
3648,New York State Police,\N,GRY,GRAY RIDER,United States,False
3649,New Zealand Air Defence Force,\N,KRC,KIWI RESCUE,New Zealand,False
3650,Newair,\N,HVA,HAVEN-AIR,United States,False
3651,Newfoundland Labrador Air Transport,\N,NLT,NALAIR,Canada,False
3652,NextJet,\N,NTJ,NEXTJET,Sweden,True
3653,Nextflight Aviation,\N,NXF,NEXTFLIGHT,United States,False
3654,Nexus Aviation,\N,NXS,NEXUS AVIATION,Nigeria,False
3655,Nicaraguense De Aviacion,\N,NIS,NICA,Nicaragua,False
3656,Nicon Airways,\N,NCN,NICON AIRWAYS,Nigeria,False
3657,Nigeria Airways,\N,NGA,NIGERIA,Nigeria,False
3658,Nigerian Air Force,\N,NGR,NIGERIAN AIRFORCE,Nigeria,False
3659,Nigerian Global,\N,NGX,AIR GLOBAL,Nigeria,False
3660,Night Express,\N,EXT,EXECUTIVE,Germany,False
3661,Niki,\N,NLY,FLYNIKI,Austria,True
3662,Nikolaev-Air,\N,NKV,AIR NIKOLAEV,Ukraine,False
3663,Nile Safaris Aviation,\N,NSA,NILE SAFARIS,Sudan,False
3664,Nile Valley Aviation Company,\N,NVA,,Egypt,False
3665,Nile Wings Aviation Services,\N,NLW,NILE WINGS,Sudan,False
3666,Nimbus Aviation,\N,NBS,NIMBUS,United Kingdom,False
3667,Nippon Cargo Airlines,\N,NCA,NIPPON CARGO,Japan,False
3668,Nizhnevartovskavia,\N,NVK,VARTOSKAVIA,Russia,False
3669,Search and Rescue 202,\N,SRG,,United Kingdom,False
3670,Search and Rescue 22,\N,SRD,,United Kingdom,False
3671,No. 32 (The Royal) Squadron RAF,\N,NOH,NORTHOLT,United Kingdom,False
3672,84 Squadron Royal Air Force @ RAF Akrotiri,\N,AKG,GRIFTER,United Kingdom,False
3673,Nobil Air,\N,NBL,NOBIL AIR,Moldova,False
3674,Nok Air,\N,NOK,NOK AIR,Thailand,True
3675,Nolinor Aviation,\N,NRL,NOLINOR,Canada,False
3676,Nomad Aviation,\N,NMD,NOMAD AIR,Namibia,False
3677,Norcopter,\N,NOC,,Norway,False
3678,Nord-Flyg,\N,NEF,NORDEX,Sweden,False
3679,Nordeste Linhas Aereas Regionais,\N,NES,NORDESTE,Brazil,False
3680,Nordic Regional,\N,NRD,NORTH RIDER,Sweden,False
3681,Nordic Solutions,\N,NVD,NORDVIND,Lithuania,False
3682,Nordstree (Australia),\N,NDS,,Australia,False
3683,Norestair,\N,NRT,NORESTAIR,Spain,False
3684,Norfolk County Flight College,\N,NCF,COUNTY,United Kingdom,True
3685,Norontair,\N,NOA,NORONTAIR,Canada,False
3686,Norrlandsflyg,\N,HMF,LIFEGUARD SWEDEN,Sweden,False
3687,Norse Air Charter,\N,NRX,NORSE AIR,South Africa,False
3688,Norsk Flyrjeneste,\N,NIR,NORSEMAN,Norway,False
3689,Norsk Helikopter,\N,NOR,NORSKE,Norway,False
3690,Norsk Luftambulanse,\N,DOC,HELIDOC,Norway,False
3691,Nortavia,\N,RTV,TIC-TAC,Portugal,False
3692,North Adria Aviation,\N,NAI,NORTH-ADRIA,Croatia,False
3693,North American Airlines,\N,NTM,NORTHAM,Canada,True
3694,North American Charters,\N,HMR,HAMMER,Canada,True
3695,North American Jet Charter Group,\N,NAJ,JET GROUP,United States,False
3696,North Atlantic Air Inc,\N,NAT,MASS AIR,United States,False
3697,North Atlantic Cargo,\N,NFC,NORTH ATLANTIC,Norway,False
3698,North British Airlines,\N,NBN,TEESAIR,United Kingdom,False
3699,North Caribou Flying Service Ltd,\N,NCB,NORTH CARIBOU,Canada,False
3700,North Coast Air Services Ltd,\N,NCC,NORTH COAST,Canada,False
3701,North Coast Aviation,\N,,,Papua New Guinea,False
3702,North Flying,\N,NFA,NORTH FLYING,Denmark,False
3703,North Sea Airways,\N,NRC,NORTH SEA,Netherlands,False
3704,North Star Air Cargo,\N,SBX,SKY BOX,United States,False
3705,North Vancouver Airlines,\N,NRV,NORVAN,Canada,False
3706,North West Airlines,\N,NWW,HALANT,Australia,False
3707,North West Geomatics,\N,PTO,PHOTO,Canada,False
3708,North-East Airlines,\N,NEN,NORTHEAST SWAN,Nigeria,False
3709,North-West Air Transport Company - Vyborg,\N,VBG,VYBORG AIR,Russia,False
3710,North-Wright Airways,\N,NWL,NORTHWRIGHT,Canada,False
3711,Northafrican Air Transport,\N,NLL,NORTHAFRICAN AIR,Libya,False
3712,Northaire Feight Lines,\N,NFL,GREAT LAKES,United States,False
3713,Northamptonshire School of Flying,\N,NSF,NORTON,United Kingdom,False
3714,Northcoast Executive Airlines,\N,NCE,TOP HAT,United States,False
3715,Northeast Airlines,\N,NEE,NORTHEAST,United States,False
3716,Northeast Aviation,\N,NPX,NORTHEAST EXPRESS,United States,False
3717,Northern Air Cargo,\N,NAC,YUKON,United States,False
3718,Northern Airlines Sanya,\N,BYC,BEIYA,China,False
3719,Northern Airways,\N,NDA,NORTHERN DAKOTA,United States,False
3720,Northern Aviation Service,\N,CMU,LANNA AIR,Thailand,False
3721,Northern Dene Airways,\N,,,Canada,True
3722,Northern Executive Aviation,\N,NEX,NEATAX,United Kingdom,False
3723,Northern Illinois Commuter,\N,NIC,ILLINOIS COMMUTER,United States,False
3724,Northern Jet Management,\N,NTX,NORTAX,United States,False
3725,Northern Thunderbird Air,\N,NTA,THUNDERBIRD,Canada,False
3726,Northland Aviation,\N,KOE,KOKEE,United States,False
3727,Northstar Aviation,\N,NSS,NORTHSTAR,United States,False
3728,Northumbria Helicopters,\N,NHL,NORTHUMBRIA,United Kingdom,False
3729,Northway Aviation Ltd,\N,NAL,NORTHWAY,Canada,False
3730,Northwest Aero Associates,\N,NWE,,United States,False
3731,Northwest Airlines,\N,NWA,NORTHWEST,United States,True
3732,Northwest Regional Airlines,\N,NWR,,Australia,False
3733,Northwest Territorial Airways,\N,NWT,TERRITORIAL,Canada,False
3734,Northwestern Air,\N,PLR,POLARIS,Canada,True
3735,Northwinds Northern,\N,NWN,NORTHWINDS,Canada,False
3736,Nortland Air Manitoba,\N,NAM,MANITOBA,Canada,False
3737,Norwegian Air Shuttle,\N,NAX,NOR SHUTTLE,Norway,True
3738,Norwegian Aviation College,\N,TFN,SPRIT,Norway,True
3739,Notams International,\N,XNT,,United States,False
3740,Nouvel Air Tunisie,\N,LBT,NOUVELAIR,Tunisia,True
3741,Nova Airline,\N,NOV,NOVANILE,Sudan,False
3742,Nova Scotia Department of Lands and Forests,\N,PTR,PATROL,Canada,False
3743,Novair,\N,NVR,NAVIGATOR,Sweden,True
3744,Novogorod Air Enterprise,\N,NVG,SADKO AVIA,Russia,False
3745,Novosibirsk Aircraft Repairing Plant,\N,NSP,NARPAIR,Russia,False
3746,Novosibirsk Aviaenterprise,\N,NBE,NAKAIR,Russia,False
3747,Novosibirsk Aviation Production Association,\N,NPO,NOVSIB,Russia,False
3748,Noy Aviation,\N,NOY,NOY AVIATION,Israel,False
3749,Nuevo Continente,\N,ACQ,AERO CONTINENTE,Peru,False
3750,Nuevo Horizonte Internacional,\N,NHR,NUEVO HORIZONTE,Mexico,False
3751,Nunasi-Central Airlines,\N,NUN,NUNASI,Canada,False
3752,Nurman Avia Indopura,\N,NIN,NURVINDO,Indonesia,False
3753,Nyasa Express,\N,NYS,NYASA,Malawi,False
3754,Nas Air,\N,KNE,NAS EXPRESS,Saudi Arabia,True
3755,O Air,\N,OCN,O-BIRD,France,False
3756,O'Connor Airlines,\N,OCM,OCONNOR,Australia,False
3757,OAG,\N,,,United Kingdom,False
3758,OSACOM,\N,JPA,J-PAT,United States,False
3759,Oasis Hong Kong Airlines,\N,OHK,OASIS,Hong Kong,True
3760,Ocean Air,\N,BCN,BLUE OCEAN,Mauritania,True
3761,Ocean Airlines,\N,VCX,OCEANCARGO,Italy,False
3762,Ocean Sky (UK),\N,OCS,OCEANSKY,United Kingdom,False
3763,Ocean Wings Commuter Service,\N,TUK,TUCKERNUCK,United States,False
3764,Oceanair,\N,ONE,OCEANAIR,Brazil,True
3765,Oceanic Airlines,\N,,,Guinea,True
3766,Odessa Airlines,\N,ODS,ODESSA AIR,Ukraine,False
3767,Odyssey International,\N,ODY,ODYSSEY,Canada,False
3768,Office Federal De'Aviation Civile,\N,FOC,FOCA,Switzerland,False
